#1:t_esc(gyr)	#2:m1	#3:m2	#4:id1	#5:id2	#6:a	#7:e	#8:t_mgr(gyr)	#9:dyn	#10:BS	#11:BB	#12:prev_partners_1	#13:prev_partners_2	#14:last_binint_type	#15:last_bininit_time	#16:model
2.410801  29.44664  23.258221  273839.0  1442814.0  0.390621  0.859764  4.447825  1.0  3.0  0.0  1.0  0.0  1.0  2.410801  2e6-z0.0002-rg20-rv2-1
2.426947  39.548277  36.131337  266994.0  395838.0  0.592943  0.867995  5.418502  1.0  1.0  0.0  7.0  1.0  1.0  2.426947  2e6-z0.0002-rg20-rv2-1
2.434899  29.319366  34.508932  535975.0  1812990.0  0.986566  0.842558  68.633337  1.0  1.0  0.0  2.0  3.0  1.0  2.434899  2e6-z0.0002-rg20-rv2-1
2.434999  34.135225  32.585779  169376.0  700107.0  0.493011  0.688217  29.31657  1.0  1.0  1.0  4.0  1.0  1.0  2.434999  2e6-z0.0002-rg20-rv2-1
2.58805  38.427467  32.588343  144871.0  862519.0  0.4204  0.690118  14.248517  1.0  6.0  3.0  8.0  4.0  1.0  2.58805  2e6-z0.0002-rg20-rv2-1
2.614997  28.903686  28.351624  283581.0  1603823.0  0.190418  0.413218  7.200291  1.0  2.0  0.0  2.0  0.0  1.0  2.614997  2e6-z0.0002-rg20-rv2-1
2.660902  32.453956  35.067277  83840.0  1148355.0  0.216867  0.126746  11.36777  1.0  1.0  0.0  8.0  4.0  1.0  2.660902  2e6-z0.0002-rg20-rv2-1
2.730379  27.036183  21.43583  19044.0  2169859.0  0.330111  0.88537  3.441717  1.0  1.0  0.0  6.0  1.0  1.0  2.730379  2e6-z0.0002-rg20-rv2-1
2.754199  31.683885  38.357325  219467.0  692520.0  0.276112  0.865226  2.944823  1.0  1.0  0.0  0.0  14.0  1.0  2.754199  2e6-z0.0002-rg20-rv2-1
2.867103  27.67268  33.626932  846473.0  1288890.0  0.312676  0.74227  6.163012  1.0  1.0  0.0  0.0  4.0  1.0  2.867103  2e6-z0.0002-rg20-rv2-1
2.963907  29.268725  29.81073  278793.0  723604.0  0.222635  0.864601  3.098893  1.0  0.0  1.0  2.0  2.0  2.0  2.963907  2e6-z0.0002-rg20-rv2-1
3.021429  34.305713  29.42713  1725790.0  1754371.0  0.269966  0.830233  3.490556  1.0  3.0  1.0  9.0  5.0  1.0  3.021429  2e6-z0.0002-rg20-rv2-1
3.121899  29.425203  31.395901  238089.0  525371.0  0.819249  0.473333  1040.475448  1.0  2.0  0.0  1.0  1.0  1.0  3.121899  2e6-z0.0002-rg20-rv2-1
3.145279  32.10362  19.584005  1295774.0  1931315.0  0.329481  0.389  67.577905  1.0  1.0  0.0  2.0  0.0  1.0  3.145279  2e6-z0.0002-rg20-rv2-1
3.154687  34.432354  29.408847  820866.0  1631635.0  0.659047  0.315871  643.277224  1.0  4.0  2.0  0.0  3.0  1.0  3.154687  2e6-z0.0002-rg20-rv2-1
3.177532  28.924056  32.688145  508988.0  624800.0  1.093242  0.947259  6.586522  1.0  2.0  0.0  1.0  6.0  1.0  3.177532  2e6-z0.0002-rg20-rv2-1
3.178591  28.774206  33.132451  487209.0  1577040.0  0.730124  0.675745  184.448709  1.0  4.0  0.0  3.0  8.0  1.0  3.178591  2e6-z0.0002-rg20-rv2-1
3.244201  29.586701  27.383252  831610.0  1998170.0  0.696256  0.541549  478.093728  1.0  1.0  0.0  0.0  2.0  1.0  3.244201  2e6-z0.0002-rg20-rv2-1
3.246212  28.586858  29.143811  849664.0  1774000.0  0.147603  0.892207  3.259893  1.0  1.0  0.0  1.0  0.0  1.0  3.246212  2e6-z0.0002-rg20-rv2-1
3.373779  27.199626  19.641425  574631.0  2108197.0  0.364346  0.360133  140.235003  1.0  1.0  0.0  1.0  0.0  1.0  3.373779  2e6-z0.0002-rg20-rv2-1
3.448934  29.139892  33.023737  526254.0  1603835.0  0.23757  0.738612  4.539792  1.0  11.0  1.0  2.0  6.0  1.0  3.448934  2e6-z0.0002-rg20-rv2-1
3.491922  29.960464  32.096023  1300249.0  1708881.0  0.459025  0.975607  3.499988  1.0  5.0  0.0  5.0  5.0  1.0  3.491922  2e6-z0.0002-rg20-rv2-1
3.57568  32.808464  28.915878  49711.0  567597.0  0.348896  0.217709  71.633275  1.0  3.0  1.0  2.0  4.0  1.0  3.57568  2e6-z0.0002-rg20-rv2-1
3.653478  28.731438  21.172319  1117469.0  1995743.0  0.513643  0.998708  3.65348  1.0  2.0  1.0  2.0  0.0  2.0  3.653478  2e6-z0.0002-rg20-rv2-1
3.663831  27.12946  28.726491  444766.0  1505312.0  0.866319  0.940434  6.338781  1.0  2.0  0.0  2.0  4.0  1.0  3.663831  2e6-z0.0002-rg20-rv2-1
3.712669  24.621942  30.948102  1374809.0  1723858.0  0.295688  0.865911  4.208732  1.0  0.0  1.0  2.0  6.0  2.0  3.712669  2e6-z0.0002-rg20-rv2-1
3.749514  24.493438  29.821554  1360162.0  1360693.0  0.219004  0.726787  5.098259  1.0  5.0  1.0  2.0  1.0  1.0  3.749514  2e6-z0.0002-rg20-rv2-1
3.784893  25.1891  29.168149  775602.0  1222471.0  0.808367  0.519095  1123.322044  1.0  1.0  0.0  1.0  1.0  1.0  3.784893  2e6-z0.0002-rg20-rv2-1
3.807774  27.688914  24.381018  1604325.0  1977614.0  0.403146  0.840052  7.36717  1.0  1.0  0.0  2.0  0.0  1.0  3.807774  2e6-z0.0002-rg20-rv2-1
3.857289  33.670688  23.313489  1337638.0  2776652.0  0.50245  0.425019  227.293757  1.0  1.0  0.0  3.0  1.0  1.0  3.857289  2e6-z0.0002-rg20-rv2-1
3.954167  27.502152  33.370731  74976.0  831970.0  1.319183  0.957243  7.740162  1.0  3.0  0.0  0.0  12.0  1.0  3.954167  2e6-z0.0002-rg20-rv2-1
3.96541  31.039427  21.387262  431832.0  1593274.0  0.229462  0.755925  5.303296  1.0  2.0  0.0  4.0  0.0  1.0  3.96541  2e6-z0.0002-rg20-rv2-1
4.027958  31.103328  23.989201  1460784.0  1528422.0  0.520486  0.883151  7.218793  1.0  1.0  0.0  3.0  0.0  1.0  4.027958  2e6-z0.0002-rg20-rv2-1
4.140173  28.779993  23.728091  1830401.0  1950911.0  0.69441  0.703345  194.659466  1.0  3.0  0.0  1.0  1.0  1.0  4.140173  2e6-z0.0002-rg20-rv2-1
4.152574  32.152749  28.221869  1124036.0  1413784.0  0.383885  0.760456  10.456232  1.0  8.0  0.0  2.0  0.0  1.0  4.152574  2e6-z0.0002-rg20-rv2-1
4.171678  25.862696  26.331168  212291.0  1865480.0  0.391239  0.770523  13.41409  1.0  1.0  0.0  3.0  0.0  1.0  4.171678  2e6-z0.0002-rg20-rv2-1
4.336772  26.522193  29.176438  1034421.0  1286337.0  0.160486  0.165744  8.798884  1.0  1.0  0.0  2.0  5.0  1.0  4.336772  2e6-z0.0002-rg20-rv2-1
4.357704  28.756567  28.552905  391795.0  1638653.0  0.623838  0.737203  71.323161  1.0  1.0  0.0  5.0  10.0  1.0  4.357704  2e6-z0.0002-rg20-rv2-1
4.492562  17.538325  31.43542  422044.0  2038602.0  0.292953  0.26647  71.498124  1.0  1.0  0.0  0.0  9.0  1.0  4.492562  2e6-z0.0002-rg20-rv2-1
4.656966  29.819935  28.260516  1048555.0  1273846.0  0.302295  0.500756  24.17569  1.0  1.0  0.0  0.0  3.0  1.0  4.656966  2e6-z0.0002-rg20-rv2-1
4.673053  29.636894  18.512124  601200.0  1580986.0  0.37439  0.335671  159.588136  1.0  0.0  1.0  4.0  2.0  2.0  4.673053  2e6-z0.0002-rg20-rv2-1
4.777913  28.782815  27.687945  515174.0  1010167.0  0.374833  0.885159  5.520308  1.0  1.0  0.0  1.0  1.0  1.0  4.777913  2e6-z0.0002-rg20-rv2-1
4.788634  22.295523  23.611254  470961.0  1780219.0  0.570078  0.071348  1381.296146  1.0  1.0  0.0  2.0  0.0  1.0  4.788634  2e6-z0.0002-rg20-rv2-1
4.829264  33.947017  31.730009  1162204.0  2295026.0  0.539143  0.910829  5.735926  1.0  13.0  2.0  10.0  6.0  1.0  4.829264  2e6-z0.0002-rg20-rv2-1
5.010137  26.971794  25.118951  871838.0  1644675.0  0.448562  0.266589  286.719668  1.0  1.0  0.0  6.0  0.0  1.0  5.010137  2e6-z0.0002-rg20-rv2-1
5.041852  29.297819  29.036974  159922.0  953875.0  0.490369  0.7152  35.547632  1.0  1.0  0.0  5.0  5.0  1.0  5.041852  2e6-z0.0002-rg20-rv2-1
5.069831  29.300952  29.214042  188770.0  1294413.0  0.351577  0.509159  38.600388  1.0  1.0  0.0  6.0  0.0  1.0  5.069831  2e6-z0.0002-rg20-rv2-1
5.280892  29.078963  25.837948  248529.0  602565.0  0.427266  0.89272  6.383863  1.0  1.0  0.0  2.0  2.0  1.0  5.280891  2e6-z0.0002-rg20-rv2-1
5.316437  29.147811  25.979885  607450.0  958635.0  0.464424  0.939644  5.556907  1.0  2.0  0.0  3.0  2.0  1.0  5.316437  2e6-z0.0002-rg20-rv2-1
5.331067  26.304015  29.840935  254428.0  321860.0  0.245577  0.847127  5.67128  1.0  6.0  1.0  1.0  4.0  1.0  5.331067  2e6-z0.0002-rg20-rv2-1
5.417888  21.753912  18.31889  284795.0  398804.0  0.708647  0.256132  3966.472549  1.0  1.0  0.0  1.0  0.0  1.0  5.417888  2e6-z0.0002-rg20-rv2-1
5.545169  17.678802  27.454656  174074.0  1620959.0  0.292185  0.275587  85.713587  1.0  1.0  0.0  0.0  6.0  1.0  5.545169  2e6-z0.0002-rg20-rv2-1
5.581761  28.974599  27.072069  249353.0  3011127.0  0.288792  0.702985  10.246074  1.0  1.0  0.0  5.0  1.0  1.0  5.581761  2e6-z0.0002-rg20-rv2-1
5.584657  24.985589  29.324068  1188829.0  1548764.0  0.738643  0.585602  547.180087  1.0  1.0  0.0  0.0  2.0  1.0  5.584657  2e6-z0.0002-rg20-rv2-1
5.605853  23.783669  27.460572  750076.0  1464544.0  0.361605  0.490222  66.959697  1.0  1.0  0.0  0.0  9.0  1.0  5.605853  2e6-z0.0002-rg20-rv2-1
5.872325  19.520057  20.703571  999364.0  1129531.0  0.263577  0.738928  11.933548  1.0  2.0  0.0  0.0  2.0  1.0  5.872325  2e6-z0.0002-rg20-rv2-1
6.004665  28.706115  28.09259  535845.0  1296172.0  0.288223  0.981893  6.005266  1.0  2.0  2.0  3.0  3.0  1.0  6.004665  2e6-z0.0002-rg20-rv2-1
6.047099  19.639141  29.601129  844538.0  1726230.0  0.278862  0.329525  50.780201  1.0  1.0  0.0  1.0  5.0  1.0  6.047099  2e6-z0.0002-rg20-rv2-1
6.054175  25.281415  20.125219  64735.0  1088425.0  0.545234  0.719032  102.427646  1.0  1.0  0.0  0.0  1.0  1.0  6.054175  2e6-z0.0002-rg20-rv2-1
6.159586  21.890202  28.995802  1203743.0  1232728.0  0.870792  0.714598  475.056896  1.0  1.0  0.0  0.0  3.0  1.0  6.159586  2e6-z0.0002-rg20-rv2-1
6.185437  30.200419  29.312776  934822.0  1542336.0  1.020459  0.752582  365.847367  1.0  1.0  0.0  5.0  6.0  1.0  6.185437  2e6-z0.0002-rg20-rv2-1
6.193111  27.772332  25.914724  245642.0  1149857.0  1.457433  0.703528  3430.926358  1.0  6.0  0.0  4.0  0.0  1.0  6.193111  2e6-z0.0002-rg20-rv2-1
6.510095  25.542802  30.026058  565535.0  1903447.0  0.732311  0.489681  818.938789  1.0  1.0  0.0  2.0  10.0  1.0  6.510095  2e6-z0.0002-rg20-rv2-1
6.511434  27.160356  25.396747  705576.0  864579.0  0.4029  0.847974  9.456912  1.0  7.0  1.0  3.0  4.0  1.0  6.511434  2e6-z0.0002-rg20-rv2-1
6.512589  19.503958  28.991447  1254906.0  1674644.0  0.292132  0.895982  6.841548  1.0  4.0  1.0  2.0  7.0  1.0  6.512589  2e6-z0.0002-rg20-rv2-1
6.568264  29.324583  23.697662  1642344.0  1869114.0  0.672239  0.740829  117.354688  1.0  8.0  0.0  9.0  1.0  1.0  6.568264  2e6-z0.0002-rg20-rv2-1
6.580719  27.394543  17.078813  284069.0  2093919.0  0.26773  0.751414  10.954969  1.0  1.0  0.0  1.0  1.0  1.0  6.580719  2e6-z0.0002-rg20-rv2-1
6.671124  24.633067  22.435708  124488.0  1018542.0  0.597314  0.433614  749.859737  1.0  2.0  0.0  1.0  0.0  1.0  6.671124  2e6-z0.0002-rg20-rv2-1
6.753437  29.123108  27.140889  705720.0  1912513.0  0.664145  0.377777  812.481271  1.0  3.0  0.0  5.0  1.0  1.0  6.753437  2e6-z0.0002-rg20-rv2-1
6.855254  28.413793  30.920024  1453162.0  1777818.0  0.855097  0.789989  117.484434  1.0  2.0  0.0  1.0  14.0  1.0  6.855254  2e6-z0.0002-rg20-rv2-1
6.940084  27.145371  13.953343  1446252.0  1755544.0  0.446178  0.724116  67.826502  1.0  1.0  0.0  5.0  0.0  1.0  6.940084  2e6-z0.0002-rg20-rv2-1
7.133404  29.395393  26.086505  35293.0  1065705.0  0.336617  0.624335  24.052758  1.0  3.0  0.0  6.0  0.0  1.0  7.133404  2e6-z0.0002-rg20-rv2-1
7.168801  27.213084  19.164097  294517.0  336938.0  0.699946  0.704267  296.194204  1.0  3.0  0.0  2.0  0.0  1.0  7.168801  2e6-z0.0002-rg20-rv2-1
7.263623  25.563092  20.301428  1453072.0  1755025.0  0.520779  0.779068  46.005828  1.0  1.0  0.0  4.0  0.0  1.0  7.263623  2e6-z0.0002-rg20-rv2-1
7.359428  26.465666  22.471382  937394.0  1131887.0  0.493296  0.978028  7.374975  1.0  1.0  0.0  1.0  1.0  1.0  7.359428  2e6-z0.0002-rg20-rv2-1
7.396655  20.899607  23.617817  502476.0  1510571.0  0.361823  0.830569  11.802119  1.0  1.0  0.0  0.0  1.0  1.0  7.396655  2e6-z0.0002-rg20-rv2-1
7.473702  28.270296  28.799602  1184418.0  1258198.0  0.430916  0.434576  119.765092  1.0  2.0  0.0  14.0  1.0  1.0  7.473702  2e6-z0.0002-rg20-rv2-1
7.502317  23.811281  29.172471  1360826.0  1853733.0  0.744404  0.927766  10.723688  1.0  0.0  1.0  2.0  6.0  2.0  7.502317  2e6-z0.0002-rg20-rv2-1
7.566878  28.360416  23.860432  746217.0  1240868.0  0.798542  0.695206  372.317445  1.0  5.0  0.0  4.0  1.0  1.0  7.566878  2e6-z0.0002-rg20-rv2-1
7.874755  24.713181  18.867366  633872.0  1955785.0  0.261845  0.36911  51.639688  1.0  2.0  0.0  4.0  0.0  1.0  7.874755  2e6-z0.0002-rg20-rv2-1
7.921212  26.637266  24.279446  993404.0  1661852.0  0.419582  0.63981  55.09003  1.0  1.0  1.0  7.0  1.0  1.0  7.921212  2e6-z0.0002-rg20-rv2-1
7.96806  28.765272  26.811417  448338.0  1054766.0  0.462903  0.778397  21.518687  1.0  0.0  1.0  10.0  2.0  2.0  7.96806  2e6-z0.0002-rg20-rv2-1
8.192925  27.345371  28.634155  1189983.0  2151589.0  0.378062  0.833131  10.705897  1.0  16.0  2.0  7.0  15.0  1.0  8.192925  2e6-z0.0002-rg20-rv2-1
8.231812  28.578731  28.495906  907822.0  3158223.0  1.170674  0.89804  55.212626  1.0  7.0  0.0  7.0  2.0  1.0  8.231812  2e6-z0.0002-rg20-rv2-1
8.253074  13.554564  27.259246  590322.0  624556.0  0.833085  0.606199  2035.293853  1.0  1.0  0.0  0.0  3.0  1.0  8.253074  2e6-z0.0002-rg20-rv2-1
8.421256  23.97124  29.873024  565084.0  1683085.0  0.685847  0.68344  210.572483  1.0  4.0  0.0  0.0  13.0  1.0  8.421256  2e6-z0.0002-rg20-rv2-1
8.423102  23.644762  27.704  226068.0  1401942.0  0.970299  0.71561  695.557828  1.0  1.0  0.0  0.0  4.0  1.0  8.423102  2e6-z0.0002-rg20-rv2-1
8.507546  20.552411  29.746749  339097.0  1643091.0  0.988819  0.154214  9146.76647  1.0  1.0  0.0  1.0  10.0  1.0  8.507546  2e6-z0.0002-rg20-rv2-1
8.670487  24.94881  26.631678  555171.0  1037093.0  0.377329  0.71715  23.857714  1.0  1.0  0.0  0.0  1.0  1.0  8.670488  2e6-z0.0002-rg20-rv2-1
8.685583  27.356046  27.859945  217716.0  1421991.0  0.623463  0.904989  12.021842  1.0  4.0  0.0  3.0  8.0  1.0  8.685583  2e6-z0.0002-rg20-rv2-1
8.703261  26.112414  18.056942  791080.0  1796310.0  0.355166  0.506238  93.87526  1.0  1.0  0.0  4.0  0.0  1.0  8.703261  2e6-z0.0002-rg20-rv2-1
8.75614  21.843637  20.663101  151402.0  1528671.0  0.418942  0.547108  154.075738  1.0  1.0  0.0  0.0  1.0  1.0  8.75614  2e6-z0.0002-rg20-rv2-1
9.02395  26.133776  26.866019  513843.0  965649.0  0.366508  0.212557  140.541326  1.0  1.0  0.0  3.0  5.0  1.0  9.023949  2e6-z0.0002-rg20-rv2-1
9.220877  29.16842  24.163392  226719.0  321327.0  0.673656  0.458078  764.973324  1.0  6.0  1.0  14.0  2.0  1.0  9.220877  2e6-z0.0002-rg20-rv2-1
9.260552  19.100758  17.689275  13953.0  1297616.0  0.66921  0.761743  261.821989  1.0  1.0  0.0  1.0  0.0  1.0  9.260552  2e6-z0.0002-rg20-rv2-1
9.304904  23.905016  27.398917  851319.0  1703540.0  0.475983  0.615377  100.440372  1.0  3.0  1.0  1.0  6.0  2.0  9.304905  2e6-z0.0002-rg20-rv2-1
9.304904  19.181252  24.583143  490908.0  1934761.0  24.571779  0.455  2467392430.25  1.0  0.0  1.0  1.0  1.0  2.0  9.304905  2e6-z0.0002-rg20-rv2-1
9.38476  28.588745  25.03425  1884609.0  1926436.0  1.158831  0.506717  5235.6042  1.0  6.0  0.0  5.0  1.0  1.0  9.384759  2e6-z0.0002-rg20-rv2-1
9.52587  26.448579  25.150215  1217490.0  1700096.0  0.184868  0.451614  14.344349  1.0  5.0  0.0  2.0  5.0  1.0  9.52587  2e6-z0.0002-rg20-rv2-1
9.81418  25.826093  25.5979  393167.0  1594892.0  1.182793  0.998314  9.814248  1.0  1.0  2.0  4.0  1.0  1.0  9.81418  2e6-z0.0002-rg20-rv2-1
9.932816  15.768975  27.179399  1205208.0  1656435.0  0.303406  0.365482  97.98955  1.0  2.0  0.0  0.0  8.0  1.0  9.932817  2e6-z0.0002-rg20-rv2-1
10.12716  18.952197  16.47727  817134.0  1801736.0  0.420956  0.894528  13.800213  1.0  1.0  0.0  1.0  0.0  1.0  10.127159  2e6-z0.0002-rg20-rv2-1
10.14662  19.258167  19.138283  1196963.0  1596115.0  0.487144  0.856442  23.658908  1.0  1.0  0.0  0.0  2.0  1.0  10.14662  2e6-z0.0002-rg20-rv2-1
10.238739  18.752831  22.757228  422373.0  803296.0  0.203851  0.772806  11.565872  1.0  0.0  1.0  1.0  8.0  2.0  10.238739  2e6-z0.0002-rg20-rv2-1
10.467108  17.02991  19.517298  1903114.0  1921545.0  0.427203  0.932773  11.306446  1.0  4.0  1.0  0.0  2.0  2.0  10.467108  2e6-z0.0002-rg20-rv2-1
10.469964  20.367784  19.068588  771851.0  788546.0  0.516711  0.961542  10.699152  1.0  1.0  0.0  1.0  0.0  1.0  10.469964  2e6-z0.0002-rg20-rv2-1
10.790428  17.774625  17.735816  952929.0  1316545.0  0.400753  0.881921  15.046083  1.0  1.0  0.0  1.0  0.0  1.0  10.790428  2e6-z0.0002-rg20-rv2-1
10.795969  21.907685  19.082646  553375.0  675799.0  0.701104  0.761765  231.444693  1.0  3.0  1.0  1.0  1.0  2.0  10.795969  2e6-z0.0002-rg20-rv2-1
10.801272  13.450185  18.738931  133356.0  1134530.0  0.255171  0.578273  50.364313  1.0  1.0  0.0  1.0  0.0  1.0  10.801272  2e6-z0.0002-rg20-rv2-1
10.867432  22.147246  19.192155  420365.0  2048751.0  0.14644  0.817443  11.052842  1.0  2.0  1.0  1.0  1.0  2.0  10.867432  2e6-z0.0002-rg20-rv2-1
10.8683  24.998609  25.770234  617453.0  1352899.0  0.420028  0.626171  63.533828  1.0  1.0  0.0  8.0  5.0  1.0  10.868299  2e6-z0.0002-rg20-rv2-1
11.046624  19.654348  22.744272  1034417.0  1253357.0  0.739849  0.949252  12.984238  1.0  1.0  0.0  0.0  2.0  1.0  11.046624  2e6-z0.0002-rg20-rv2-1
11.123009  28.589505  19.623441  1051908.0  1095015.0  0.738514  0.916336  17.931904  1.0  3.0  3.0  12.0  0.0  2.0  11.123009  2e6-z0.0002-rg20-rv2-1
11.245888  22.120264  21.978359  1577391.0  1904831.0  0.520363  0.674531  141.33059  1.0  1.0  1.0  1.0  2.0  1.0  11.245887  2e6-z0.0002-rg20-rv2-1
11.333049  20.136201  25.069701  1287052.0  1768398.0  1.220005  0.90349  106.145428  1.0  2.0  0.0  0.0  6.0  1.0  11.333049  2e6-z0.0002-rg20-rv2-1
11.347208  26.116505  24.92479  581164.0  2662504.0  1.301918  0.336421  17985.746348  1.0  1.0  0.0  6.0  9.0  1.0  11.347208  2e6-z0.0002-rg20-rv2-1
11.87249  23.167743  19.284903  287616.0  519726.0  0.438823  0.745856  48.799648  1.0  5.0  1.0  3.0  0.0  1.0  11.872489  2e6-z0.0002-rg20-rv2-1
11.873261  18.93112  14.590474  146802.0  1324421.0  0.243825  0.929385  12.010246  1.0  1.0  0.0  2.0  0.0  1.0  11.873261  2e6-z0.0002-rg20-rv2-1
11.935398  18.483577  22.132825  1385741.0  1733953.0  0.364245  0.989387  11.936092  1.0  1.0  0.0  1.0  2.0  1.0  11.935398  2e6-z0.0002-rg20-rv2-1
0.006283  23.128548  30.850684  493747.0  503615.0  0.041099  0.063502  0.029704  0.0  0.0  0.0  0.0  0.0  0.0  0.0  5e5-z0.0002-rg20-rv2-1
0.006724  20.953416  27.215233  436733.0  512725.0  0.032454  0.062739  0.019498  0.0  0.0  0.0  0.0  0.0  0.0  0.0  5e5-z0.0002-rg20-rv2-1
0.008062  16.800959  19.748981  192188.0  519455.0  0.018638  0.059946  0.011214  0.0  0.0  0.0  0.0  0.0  0.0  0.0  5e5-z0.0002-rg20-rv2-1
0.008418  13.946769  8.770526  270845.0  527322.0  0.728511  0.371004  19065.779092  0.0  0.0  0.0  0.0  0.0  0.0  0.0  5e5-z0.0002-rg20-rv2-1
0.046429  77.591225  71.737782  56202.0  606429.0  2.326153  0.403616  5960.030954  1.0  1.0  0.0  2.0  0.0  1.0  0.046429  5e5-z0.0002-rg20-rv2-1
0.07057  32.367757  46.663169  169376.0  514348.0  0.086454  0.677254  0.087964  0.0  4.0  1.0  0.0  0.0  1.0  0.07057  5e5-z0.0002-rg20-rv2-1
0.082589  78.01619  35.180977  105859.0  270130.0  0.972232  0.601447  188.369259  1.0  1.0  0.0  1.0  1.0  1.0  0.082589  5e5-z0.0002-rg20-rv2-1
0.095554  73.14382  65.188471  290741.0  403565.0  1.233291  0.881064  6.722474  1.0  8.0  0.0  0.0  1.0  1.0  0.095554  5e5-z0.0002-rg20-rv2-1
0.096198  48.769682  20.185378  28119.0  527172.0  0.626051  0.432605  345.097293  1.0  1.0  0.0  0.0  1.0  1.0  0.096198  5e5-z0.0002-rg20-rv2-1
0.122193  70.335372  59.361205  124136.0  214514.0  2.715702  0.729345  2274.444835  1.0  1.0  0.0  3.0  0.0  1.0  0.122193  5e5-z0.0002-rg20-rv2-1
0.133306  52.113091  48.901741  32961.0  533953.0  0.12406  0.917551  0.13385  1.0  1.0  3.0  0.0  1.0  2.0  0.133306  5e5-z0.0002-rg20-rv2-1
0.205333  65.799015  58.779363  4642.0  101653.0  0.429763  0.595881  5.01039  1.0  2.0  0.0  1.0  2.0  1.0  0.205333  5e5-z0.0002-rg20-rv2-1
0.230673  47.891984  76.678893  315974.0  368999.0  2.271811  0.3414  11939.921697  1.0  3.0  0.0  0.0  12.0  1.0  0.230673  5e5-z0.0002-rg20-rv2-1
0.264788  70.926925  69.725019  197236.0  268008.0  1.837613  0.55351  1432.674104  1.0  10.0  2.0  3.0  4.0  1.0  0.264788  5e5-z0.0002-rg20-rv2-1
0.302639  41.023732  54.309768  216511.0  606611.0  1.943142  0.682872  2376.57943  1.0  3.0  0.0  2.0  0.0  1.0  0.302639  5e5-z0.0002-rg20-rv2-1
0.335858  64.947602  50.119983  203820.0  246118.0  1.840688  0.049273  9747.614072  1.0  2.0  0.0  7.0  0.0  1.0  0.335858  5e5-z0.0002-rg20-rv2-1
0.425421  66.658483  44.061074  291199.0  424517.0  1.135844  0.987985  0.430532  1.0  6.0  0.0  13.0  2.0  1.0  0.425421  5e5-z0.0002-rg20-rv2-1
0.459077  54.584945  55.461863  284513.0  788451.0  2.360026  0.533908  9042.098404  1.0  1.0  0.0  7.0  2.0  1.0  0.459077  5e5-z0.0002-rg20-rv2-1
0.486507  40.998642  68.951931  233383.0  549301.0  2.741556  0.880429  349.668584  1.0  6.0  0.0  1.0  10.0  1.0  0.486507  5e5-z0.0002-rg20-rv2-1
0.578576  51.890849  57.182753  550823.0  576491.0  1.475687  0.807541  122.304744  1.0  3.0  0.0  6.0  11.0  1.0  0.578576  5e5-z0.0002-rg20-rv2-1
0.652547  35.331843  40.675538  58821.0  255747.0  0.776163  0.611497  204.164108  1.0  5.0  0.0  0.0  5.0  1.0  0.652547  5e5-z0.0002-rg20-rv2-1
0.667568  44.438472  24.434365  269385.0  426348.0  0.539286  0.672018  44.609331  1.0  2.0  1.0  6.0  1.0  1.0  0.667568  5e5-z0.0002-rg20-rv2-1
0.787303  38.45371  37.757586  40874.0  385974.0  1.711901  0.94484  13.279244  1.0  6.0  0.0  1.0  2.0  1.0  0.787303  5e5-z0.0002-rg20-rv2-1
0.897822  35.308962  29.748488  310316.0  422489.0  0.665011  0.961771  1.036012  1.0  3.0  0.0  3.0  1.0  1.0  0.897822  5e5-z0.0002-rg20-rv2-1
0.927552  43.162637  30.137781  300369.0  370545.0  1.395719  0.915222  26.634838  1.0  1.0  0.0  2.0  2.0  1.0  0.927552  5e5-z0.0002-rg20-rv2-1
1.009792  27.75009  26.96381  77198.0  434897.0  0.960006  0.829971  119.458308  1.0  2.0  0.0  0.0  2.0  1.0  1.009792  5e5-z0.0002-rg20-rv2-1
1.096017  33.747  29.242591  118856.0  183471.0  1.236007  0.685299  1302.281658  1.0  1.0  0.0  3.0  0.0  1.0  1.096017  5e5-z0.0002-rg20-rv2-1
1.228328  23.399339  30.607445  287616.0  318643.0  1.948272  0.78901  4075.122715  1.0  1.0  0.0  1.0  1.0  1.0  1.228328  5e5-z0.0002-rg20-rv2-1
1.363087  27.803166  32.058593  68338.0  178280.0  0.73001  0.495424  625.582817  1.0  3.0  2.0  1.0  4.0  2.0  1.363087  5e5-z0.0002-rg20-rv2-1
1.543264  14.80178  14.321413  110402.0  536942.0  0.27847  0.099554  302.939518  0.0  1.0  4.0  0.0  0.0  2.0  1.543264  5e5-z0.0002-rg20-rv2-1
1.554148  29.967241  29.219297  368467.0  385317.0  0.630848  0.496648  357.934212  1.0  1.0  0.0  4.0  1.0  1.0  1.554148  5e5-z0.0002-rg20-rv2-1
1.589865  26.829166  29.552379  8378.0  190476.0  1.639992  0.634609  8428.640325  1.0  2.0  1.0  1.0  0.0  2.0  1.589865  5e5-z0.0002-rg20-rv2-1
1.727646  24.828975  28.530206  284236.0  467148.0  1.605541  0.61881  10245.403403  1.0  0.0  1.0  4.0  2.0  2.0  1.727646  5e5-z0.0002-rg20-rv2-1
2.059165  26.708239  32.425547  69396.0  545066.0  0.840468  0.821213  66.860039  1.0  1.0  0.0  2.0  11.0  1.0  2.059165  5e5-z0.0002-rg20-rv2-1
2.104781  8.094787  15.432562  284795.0  510119.0  0.051179  0.11073  2.820839  0.0  0.0  4.0  0.0  0.0  2.0  2.104781  5e5-z0.0002-rg20-rv2-1
